timestamp,model,cv_accuracy_mean,cv_accuracy_std,cv_precision_mean,cv_recall_mean,cv_f1_mean,test_accuracy
2025-11-08 20:36:31,RandomForestClassifier,0.91655,0.0048741153043398554,0.9047379887407121,0.9439142590866728,0.9238917401791651,0.9192
2025-11-08 20:40:18,RandomForestClassifier,0.91655,0.0048741153043398554,0.9047379887407121,0.9439142590866728,0.9238917401791651,0.9192
